time,open,high,low,close,%K,%D,Volume,Volume MA,Plot,Plot,Developing Poc,Developing VA High,Developing VA Low,Developing Poc,Developing VA High,Developing VA Low,4EMA 3,4EMA 6,4EMA 13,4EMA 21,VI +,VI -,ADX,+DI,-DI,Key Level,Plot,Plot,ADX,+DI,-DI,Key Level
2020-06-02T16:00:00Z,9569.478481078026,9644.39,9391.49,9515.4,46.317211081324935,63.65211262849676,37256.56207716,44440.99716427348,311664.96748750005,0,9514.301252216734,9569.354572175958,9467.717673789695,NaN,NaN,NaN,8723.863217173635,9419.083045194377,8281.335510005381,9272.38177707889,0.9865355930051722,0.973936018280491,24.28497091696289,24.883173621226305,10.670851592412898,23,-44.42010000675606,0,46.4030703134719,33.88119469528173,4.278951348323005,23
2020-06-03T16:00:00Z,9542.439240539014,9838,9463.55,9672.1725,34.85316559738359,49.02401021352086,34648.49864278,42952.563671251984,346313.46613028005,0,9646.094375,9678.85875,9547.801249999999,NaN,NaN,NaN,8757.731405846005,9465.09930970449,8295.174684035179,9308.726388253537,1.2439250719554553,1.711753511269087,25.728244605190696,26.304451032493407,10.105411142642803,23,18.791805610499466,0,48.97333898982385,36.87263423927678,3.5608048187233283,23
2020-06-04T16:00:00Z,9607.305870269507,9880,9607,9756.6,35.01960014785867,38.729992275522385,36360.75404424,42729.65969719798,382674.22017452004,0,9794.6875,9839.05,9716.2,NaN,NaN,NaN,8793.405284208648,9518.099435212765,8309.716229467665,9349.442171139579,1.3328596802841919,0.6360954513862069,27.1369252413225,25.86828232520177,9.701772822720507,23,80.63545452963936,0,51.429207062382645,34.022011310933735,3.0884247483100356,23
2020-06-05T16:00:00Z,9681.952935134754,9751.88,9537.01,9662.685000000001,39.755005005005124,36.54259025008245,22799.19866096,41645.99101440748,405473.41883548006,0,9609.528624999999,9687.419,9579.984,NaN,NaN,NaN,8824.450988344053,9544.387719719536,8323.178605293859,9377.918791945072,1.1395481028847516,1.1652489900322776,28.1325673395954,25.00317852647183,10.443238523988368,23,138.88763492115015,0,52.36350624926024,30.01808313527085,6.475982156786078,23
2020-06-06T16:00:00Z,9672.318967567378,9722.47,9400,9568.38,39.406872932993224,38.06049269528566,25866.58702562,40245.28576551749,0,25866.58702562,9662.006875,9698.284749999999,9520.92625,NaN,NaN,NaN,8851.01988161748,9548.749952497803,8335.568668922775,9395.233447222792,0.6094159318156637,1.28190606205955,28.456357002285266,23.747221246480002,12.052891515198787,23,194.19657435241714,0,50.86959987211973,24.685324716685614,12.873514207596525,23
2020-06-07T16:00:00Z,9620.349483783688,9812.5,9457.36,9618.9375,39.37563075331354,39.51250289710395,35932.59658173,39341.60972996448,0,61799.18360735,9737.03275,9776.986,9679.3225,NaN,NaN,NaN,8878.445510845428,9561.51132477093,8348.338508037972,9415.570179293447,0.8824545092309739,0.9105385103525614,28.951707673037276,23.837371969424158,11.375197651225248,23,253.8902339285631,0,50.176146504193284,24.81604766285731,10.343809853962881,23
2020-06-08T16:00:00Z,9619.643491891844,9865,9566.71,9713.8975,49.07246665171183,42.61832344600618,29407.55306193,38721.06908896998,29407.55306193,0,9697.211874999999,9745.684,9663.65425,NaN,NaN,NaN,8908.283081886662,9589.217902085307,8361.926159699286,9442.690844812225,1.2551306184289044,0.7818741104632468,29.526082484424354,23.53551516969288,10.824668044278717,23,315.35778571427727,0,49.92563685548831,23.58196966676981,8.574747608520354,23
2020-06-09T16:00:00Z,9666.770495945922,9830,9666.770495945922,9747.187500000002,61.89042338709688,50.112840264040734,21799.3566134,36824.47199744849,51206.90967533,0,9743.414250000002,9778.417,9723.149500000001,NaN,NaN,NaN,8938.24395396214,9617.939647160707,8375.70985462765,9470.372358920205,1.4537413784388715,0.9620817758593591,30.059430523569503,22.88287037418243,10.52449771822934,23,350.58246071427766,0,49.693020753119384,21.112151100336924,7.676685608388008,23
2020-06-10T16:00:00Z,9706.978997972961,9980.94,9505.6,9691.755,63.426828077722746,58.12990603884381,57796.47157607,37366.07154435599,109003.38125139999,0,9879.930250000001,9933.406,9707.6195,NaN,NaN,NaN,8965.155062749205,9631.360620404215,8388.804831198519,9490.498053563822,0.9043017250087414,0.8184379315580625,29.76105150069651,21.052080211220584,12.395210807182398,23,351.2563419642772,0,46.23066396297939,15.284904297776986,14.916440136602008,23
2020-06-11T16:00:00Z,9699.36699898648,9699.36699898648,9101,9402.157500000001,53.03664947416274,59.451300312994114,54062.98636153,38716.27189416399,0,54062.98636153,9328.728910992704,9478.37933821648,9270.170048166008,NaN,NaN,NaN,8980.76229265102,9589.687325785268,8398.887942330872,9482.46709414893,0.47306807492176284,1.121665408846949,27.866983402731965,18.992160058489944,17.798630703659796,23,303.19460892856335,0,46.40570832492384,10.656592784342749,30.874426808077995,23
2020-06-12T16:00:00Z,9550.76224949324,9550.76224949324,9301,9411.1875,39.89898431647794,52.1208206227878,18927.64175606,38322.79327932398,0,72990.62811759,9429.425,9455.109999999999,9399.07,NaN,NaN,NaN,8996.13462148491,9557.232812006128,8408.96057474549,9475.987131044481,0.7587631833629744,1.5072077767366925,26.10820588319346,18.191995065634057,17.048750691803427,23,249.4746705357062,0,46.56824951815798,9.202665543872738,26.662088861176642,23
2020-06-13T16:00:00Z,9480.97487474662,9492.72,9315,9416.21,35.09917342849136,42.678269073044,16573.46383802,36824.282926070984,16573.46383802,0,9428.2965,9452.733,9394.974,NaN,NaN,NaN,9011.137313574736,9531.592300732287,8418.982957086331,9470.552846404074,1.5006055812929942,1.483404864719998,24.47505532933627,17.62303716402951,16.515547962603506,23,166.9213473214202,0,46.7191806261611,8.20676530407758,23.776753024108775,23
2020-06-14T16:00:00Z,9448.59243737331,9448.59243737331,8915,9265.849999999999,34.66245139153689,36.55353637883538,51847.74568835,37799.04765413948,68421.20952637,0,9127.8005,9276.116,9043.97,NaN,NaN,NaN,9020.23419523278,9483.275518780962,8427.409494826767,9451.943496730977,0.4573411348951008,1.1436356328833726,23.835127901280075,16.004576884772113,21.883284482394696,23,43.15874285713434,0,48.64701551793678,5.836340457974332,38.56144891532945,23
2020-06-15T16:00:00Z,9357.221218686655,9588.34,9282.28,9405.1625,43.74261508347231,37.83474663450017,47677.65407327,38268.27377057298,116098.86359964,0,9507.350793281259,9550.227432132357,9416.833444595608,NaN,NaN,NaN,9033.981634688753,9469.073151729877,8437.13838045038,9447.690678846342,0.942587304850212,0.8691130724001277,22.712908564207588,17.5460235308187,20.64900988642054,23,-53.48545625000827,0,48.258545490160465,12.552988005285338,31.654239014481057,23
2020-06-16T16:00:00Z,9381.191859343327,9563.99,9371.34,9446.97,58.13691599866581,45.51399415789166,28911.05484035,37484.83198380398,145009.91843999,0,9484.521875,9511.01125,9443.58375,NaN,NaN,NaN,9048.731219164154,9465.0543968699,8447.186456266794,9447.625162587583,1.8539620297394823,0.7440937169959797,21.670847751211706,16.931645202393792,19.92597972774296,23,-106.13948482143729,0,47.89782332151103,11.07204024331402,27.919807466736152,23
2020-06-17T16:00:00Z,9414.080929671663,9483.85,9241,9377.532500000001,70.06280094688528,57.31411067634112,28652.24965683,36912.56365604398,173662.16809682,0,9432.244375,9453.49375,9392.78125,NaN,NaN,NaN,9060.474122051148,9449.141324711736,8456.443630831303,9441.253102352348,0.9052123995407563,1.2399311136624565,21.12806480553134,16.16332599459259,21.457250877005738,23,-149.01724910715126,0,48.389370986248146,9.336428738958046,31.956466315002146,23
2020-06-18T16:00:00Z,9395.806714835831,9439,9240.48,9361.862500000001,71.3539964950843,66.51790448021178,37657.88581449,37283.838069349986,0,37657.88581449,9376.9625,9404.259,9309.962,NaN,NaN,NaN,9071.237992692179,9433.272447491421,8465.452773808107,9434.035774865772,0.7035140584996707,1.2831864422140145,20.625758755613585,15.54243902495773,20.64306861194202,23,-188.86831250000859,0,48.84908672396244,8.04741528621509,27.58063117765291,23
2020-06-19T16:00:00Z,9378.834607417917,9386.88,9172.22,9300.7475,55.31481669055108,65.5772047108402,25791.9763582,36966.347931142984,0,63449.86217269,9314.43225,9338.581499999998,9279.55,NaN,NaN,NaN,9079.434760810314,9409.177002492981,8473.764164118475,9421.918658968883,0.8335350210561968,1.2346919018345541,20.391410551412843,14.876970004539931,21.120729123885926,23,-226.6260473214371,0,49.73666536541918,6.78185697284943,28.244042809820094,23
2020-06-20T16:00:00Z,9339.79105370896,9419.1,9240.86,9323.6525,45.30186791549292,57.32356036704277,16758.8963979,36665.62187128398,0,80208.75857059,9372.312000000002,9392.364,9334.436,NaN,NaN,NaN,9088.156822924231,9393.627092948802,8482.220764475505,9412.985371789893,1.0009671672181242,1.0506490201068965,20.015691782651857,14.99496139273864,20.341905641312206,23,-266.3007910714372,0,49.6658213480241,8.36677856243163,24.280783366820632,23
2020-06-21T16:00:00Z,9331.72177685448,9508,9278.19,9413.02,47.08472167297339,49.233802093005785,27792.77943579,32826.09562523398,27792.77943579,0,9418.948625,9496.5095,9381.6045,NaN,NaN,NaN,9099.759079248366,9397.15307604902,8491.482448411072,9412.988519808994,1.259698566352166,0.7031736306825119,19.23033039842533,16.14879349560641,19.351109223489196,23,-263.60136517858,0,47.35467028247696,13.958513112462148,19.802433934381458,23
2020-06-22T16:00:00Z,9372.37088842724,9785,9372.37088842724,9609.74,60.588746071362614,50.9917785532763,39958.92387314,32961.21371503298,67751.70330893,0,9631.549625,9674.8305,9580.3995,NaN,NaN,NaN,9117.972683560925,9435.805244040108,8502.609389222902,9430.875018008177,1.2047056072057736,0.4304518616492115,18.38963112462956,20.537062130386776,17.685455683787204,23,-234.4431625000086,0,46.51893060806439,29.525431845356106,14.004966550047499,23
2020-06-23T16:00:00Z,9491.05544421362,9694.33,9200,9458.724999999999,63.289257318011245,56.98757502078241,42807.97146818,33369.18735630298,110559.67477710999,0,9651.076125,9681.97175,9360.65725,NaN,NaN,NaN,9130.142409148035,9439.972472396452,8512.122977389838,9433.406834552889,0.9137888367818356,0.794555236699828,17.249280240787883,18.484363916384208,19.403026577905504,23,-217.40734196429443,0,43.224452621019275,20.52634445080911,20.364319777878308,23
2020-06-24T16:00:00Z,9474.89022210681,9474.89022210681,9011,9209.98,47.95405342517887,57.27735227151757,41807.55261862,33641.52728502198,0,41807.55261862,9254.965,9316.99,9184.67,NaN,NaN,NaN,9132.993751678463,9398.15565923346,8519.066828361083,9413.09530413899,0.6228728218313896,1.3236310095933501,16.873271056280988,16.788533277659173,21.360787192370992,23,-232.68276071429457,0,41.992287397146235,15.120380044441719,25.731235700693325,23
2020-06-25T16:00:00Z,9342.435111053404,9342.435111053404,9046.24,9193.8325,32.028244399881125,47.757185047690406,34542.67345517,34228.70102473248,0,76350.22607378999,9204.135999999999,9281.248,9149.056,NaN,NaN,NaN,9135.166564118517,9361.005993918285,8525.780914646048,9393.162321944536,0.7977069240887588,1.4629676084966918,16.524119670667446,15.792279158073423,20.093209382800644,23,-250.15953750000878,0,40.848133974978424,12.494109026206443,21.261956596233695,23
2020-06-26T16:00:00Z,9268.133805526702,9268.133805526702,9091.83,9147.907500000001,22.33936261843247,34.10722014783081,18826.54025618,33876.69868626048,0,95176.76632996999,9155.69775,9175.9485,9138.5625,NaN,NaN,NaN,9135.621597542857,9322.26081320587,8531.971228928176,9370.866429040487,1.171069175322217,1.4375807209815126,16.199907669740583,15.213574312518732,19.356897827249963,23,-276.34680357143736,0,39.78570579725116,11.06425172957183,18.82868474658953,23
2020-06-27T16:00:00Z,9208.020652763353,9208.020652763353,8841,9077.717499999999,23.01683930390843,25.794815440740667,39218.80948994,34041.00933167098,0,134395.57581990998,8971.2,9084.6,8950.2,NaN,NaN,NaN,9133.553594059184,9277.798392622984,8537.40154008312,9344.216526400442,0.6222514984031293,1.2473926145586736,16.777225708276227,14.058610922405212,23.0756974402301,23,-298.300613392866,0,40.940946286272485,8.525383512245487,30.19034762231626,23
2020-06-28T16:00:00Z,9142.869076381676,9191.09,9026.77,9125.7975,30.11908954679497,25.158430489711947,26293.47533409,33885.30544527898,0,160689.051154,9106.876,9133.578,9080.174,NaN,NaN,NaN,9133.276590699927,9250.161866691533,8543.256226251448,9324.360251273129,0.8775550117205585,1.144998891249934,17.31330674405932,13.562188553810378,22.260873526012485,23,-292.0643973214374,0,42.01366959750657,7.555160162684567,26.75456316142258,23
2020-06-29T16:00:00Z,9134.333288190839,9236.68,9065.26,9148.95,44.6942300347765,32.610052961826625,28936.98455418,34242.18684231798,28936.98455418,0,9144.54175,9180.9685,9120.9715,NaN,NaN,NaN,9133.836355317786,9231.759709111255,8549.283029970338,9308.413864793753,1.6679573479478178,0.9146382699807958,17.557124438078866,14.059494584969114,21.411475448505726,23,-268.82658750000826,0,41.86049498974692,10.01563916303279,23.29721661784018,23
2020-06-30T16:00:00Z,9141.64164409542,9265,9092,9197.5825,63.27495721375459,46.029425598442,25552.41360607,32629.98394381798,54489.39816025,0,9141.7375,9182.825,9122.275,NaN,NaN,NaN,9136.11300334215,9225.545671091028,8555.733770965659,9298.338286176138,1.1893908599965146,0.7854073514894611,17.62158639278251,14.15149452744646,20.558889785121877,23,-224.65664821429385,0,40.97728912244773,10.90631687166366,20.031663904149518,23
2020-07-01T16:00:00Z,9169.61207204771,9290,9035,9159.2725,71.92703158734749,59.965406278626176,28194.07358588,31336.53830503548,82683.47174613,0,9235.8125,9251.75,9181.625,NaN,NaN,NaN,9136.940128222788,9213.496003619932,8561.739131453562,9285.695941978307,0.9292990654205603,0.8754205607476643,17.909248653056334,13.310187777368562,20.66554619110083,23,-210.94951696429362,0,40.94909636742955,8.667778448070234,20.50810965820656,23
2020-07-02T16:00:00Z,9164.442286023856,9164.442286023856,8942,9059.7875,62.738116187726156,65.98003499627606,24729.52098291,31626.63226637798,0,24729.52098291,9093.936961985486,9119.7375781717,9068.136345799272,NaN,NaN,NaN,9134.184677214831,9185.549002961763,8566.694836613227,9265.15881088937,0.6858259010754962,1.2106175278557543,18.536247376512012,12.606149346705319,21.783901611875056,23,-212.624178571436,0,41.95352348163489,7.082635252744116,24.403493410566014,23
2020-07-03T16:00:00Z,9112.114893011927,9112.114893011927,9041.72,9079.6325,48.09376519980541,60.919637658293006,13099.90947003,31452.95454797848,0,37829.430452939996,9074.2245,9092.673,9066.318,NaN,NaN,NaN,9132.236385171444,9166.291456968715,8571.79869396036,9248.2927826267,1.022947905802556,1.6074539700655164,19.118460476863717,12.382923812188748,21.398159467511352,23,-208.57021875000754,0,42.88620580196843,6.604824624629535,22.75717843053441,23
2020-07-04T16:00:00Z,9095.873696505963,9191.99,8990,9069.125,36.642241379310384,49.158040922280634,19442.1085623,29832.672691675973,0,57271.53901523999,9123.818374999999,9146.54225,9040.4975,NaN,NaN,NaN,9129.982407129606,9148.624828428949,8576.747214418465,9232.00480238791,1.17622122676935,0.8988647510090145,19.114353308294955,13.792039453675827,20.288027405520438,23,-219.8752428571504,0,41.030904397672636,13.0222794851845,18.323467946961173,23
2020-07-05T16:00:00Z,9082.499348252983,9317,8909,9140.42,44.2667765382015,43.00092770577242,41397.35259902,29518.657617963472,0,98668.89161425999,9199.7,9276.2,9092.6,NaN,NaN,NaN,9130.35517830355,9147.133041441866,8582.355898852113,9223.678911261737,0.7824226626666021,0.6641172691551124,18.32716444767653,15.500540102435648,18.230644079994192,23,-209.6582571428644,0,39.603690165877644,18.831099045472442,12.281852297599126,23
2020-07-06T16:00:00Z,9111.45967412649,9377.55,9111.45967412649,9294.94,58.539923809006496,46.482980575506105,29191.90614005,29532.700182948476,29191.90614005,0,9266.036625,9307.1205,9244.516500000002,NaN,NaN,NaN,9136.233207649851,9174.00703390698,8589.446287918261,9230.157192056125,1.1801830844688341,0.724725318139606,17.242227739458503,15.982909117701492,17.01851033666269,23,-166.63944464286456,0,39.20492177237408,19.66247592275576,9.679919377690704,23
2020-07-07T16:00:00Z,9203.199837063246,9470,9203.199837063246,9339.797499999999,71.96019907689832,58.25563314136875,31328.74724699,29666.525062456476,60520.65338704,0,9274.5625,9337.5,9231.5,NaN,NaN,NaN,9143.50336094807,9204.150755014802,8596.912469133005,9240.124492778295,1.5520831075819732,0.7128866001313148,16.302916828154018,17.23342163187815,15.8785222830362,23,-123.97330089286471,0,39.95963498431884,22.807328998993132,7.64895853440228,23
2020-07-08T16:00:00Z,9271.498668531622,9467.21,9160,9311.635,76.97698457897795,69.15903582162757,30962.53124576,29331.757334019978,91483.1846328,0,9394.247625,9436.489,9359.6865,NaN,NaN,NaN,9149.508062342782,9223.69334501211,8604.024136106806,9246.625447980268,1.084563530417593,0.843800674989305,15.177357325120225,15.911730114794002,15.739205994048483,23,-91.35201250000766,0,39.35134763332604,17.517316877368096,9.136419430461533,23
2020-07-09T16:00:00Z,9291.56683426581,9291.56683426581,9126.49,9207.81,67.27525252525247,72.07081206037623,23122.51250816,29198.28414151798,0,23122.51250816,9168.957902996426,9224.836722728565,9157.782139049998,NaN,NaN,NaN,9151.590274401968,9220.805464100818,8610.031955648032,9243.096770891152,0.8034385701426067,1.321647997887703,14.25309063127199,15.157262365108187,15.851113095886886,23,-86.64690892857921,0,37.79066867115765,14.911774096386475,10.469571118107579,23
2020-07-10T16:00:00Z,9249.688417132904,9315.59,9180,9241.44,53.76246573501567,66.00490094641533,15130.1279345,29116.84571834798,0,38252.640442660006,9222.371875,9261.354,9200.3385,NaN,NaN,NaN,9154.799193173327,9224.557197900669,8616.314622756012,9242.946155355592,0.9997874702349597,1.410157401798396,13.242069494267323,15.249553573349722,15.279714876558902,23,-75.44468035715079,0,36.85294505962712,15.248023945371493,9.214856686739326,23
2020-07-11T16:00:00Z,9245.564208566451,9346.27,9185,9243.2775,41.171578300235524,54.06976552016787,14680.55827664,28461.23466039048,14680.55827664,0,9259.587375,9281.762,9221.285750000001,NaN,NaN,NaN,9157.95913270285,9227.960889191456,8622.553059345504,9242.976277595993,1.1970962743380722,0.815727394279491,12.489116840845364,15.416139791960033,14.605339976984256,23,-48.63085267857926,0,36.6370974041624,15.81906882790727,7.821282991903347,23
2020-07-12T16:00:00Z,9244.420854283226,9340.74,9158.74,9251.5275,35.64964737335426,43.5278971362018,20718.65995955,27499.22146471098,35399.218236190005,0,9279.314999999999,9317.99,9267.94,NaN,NaN,NaN,9161.30086010632,9232.245727520281,8628.81151149132,9243.753661450903,0.9380662452297021,0.9267340577388073,11.605584598531347,14.631316236066844,14.596340829168556,23,4.429898214277955,0,35.335358846450546,13.037638927626379,8.9830270754178,23
2020-07-13T16:00:00Z,9247.974177141612,9321.74,9117.12,9237.2875,41.04561513452284,39.28894693603752,29028.89331318,26810.26755696098,64428.111549370005,0,9191.294750000001,9245.0075,9178.506000000001,NaN,NaN,NaN,9164.01466867395,9233.162413425685,8634.865998939167,9243.16582859173,0.8244270860276256,1.0634473126066957,11.062216208434325,13.781814693684153,14.929828840274332,23,53.107378080747594,0,33.067958212846904,10.45435972102065,11.233327211203669,23
2020-07-14T16:00:00Z,9242.630838570807,9275,9188,9221.775000000001,44.93650695140755,40.54392315309486,19327.97516534,25686.288684296982,0,19327.97516534,9239.1125,9253.25,9218.45,NaN,NaN,NaN,9166.07753764988,9231.091974621015,8640.705889496987,9241.221207810662,1.100336053768604,1.225430354571017,10.557659846201375,13.424913399206627,14.543197953279192,23,74.44060655255771,0,30.962514767357813,9.458338820612333,10.163091540913193,23
2020-07-15T16:00:00Z,9232.202919285404,9235,9047.81,9152.8825,44.43879469827929,43.473638928069875,25051.22329722,25211.71617639948,0,44379.19846256,9209.261375,9225.6405,9108.64675,NaN,NaN,NaN,9165.606286305241,9216.872070144467,8645.802174178609,9233.190416191512,0.7472190816586995,1.3163499762938096,11.038433348850731,12.66494901788192,17.959443758623927,23,78.44940377436757,0,32.41235282350683,7.52909473136287,23.365993378157867,23
2020-07-16T16:00:00Z,9192.542709642701,9192.542709642701,9089.39,9136.33,37.03155552477006,42.13561905815228,17558.33904934,25148.30611605748,0,61937.5375119,9121.283749999999,9139.002499999999,9103.564999999999,NaN,NaN,NaN,9164.560704651483,9202.228057390928,8650.683048067378,9224.384923810465,0.6603668811889551,1.2839998650517916,11.484865887025133,12.253308796543209,17.375720176832793,23,72.52530546046333,0,33.75863101850234,6.601566152631854,20.487476451228716,23
2020-07-17T16:00:00Z,9164.436354821351,9204,9124.6,9161.2675,35.614045584009254,39.028131935686176,13375.87800789,23856.15954195498,0,75313.41551979,9161.3225,9172.24,9140.48,NaN,NaN,NaN,9164.443090199644,9194.78068331985,8655.763490375166,9218.646976191332,1.4206456324329395,1.1698139680351736,11.790905641514552,12.310411542350398,16.91985589829454,23,60.22658661084438,0,34.36708107426259,7.43113408320718,18.31640261165349,23
