Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
2020-03-25,6744.8,6930.2,6474.6,55.2,6678.9,1728786,3815.79
2020-03-24,6468.8,6814.2,6380.8,56.17,6744.6,1728786,3815.79
2020-03-23,5822,6564.7,5710.8,56.5,6468.9,1728786,3815.79
2020-03-22,6186.9,6394.4,5771.2,57.45,5822.1,1728786,3815.79
2020-03-21,6205.6,6438.3,5887,55.62,6186.2,1728786,3815.79
2020-03-20,6171.6,6858.1,5748.2,55.93,6205.3,1728786,3815.79
2020-03-19,5359.2,6379.5,5256,57.61,6172,1728786,3815.79
2020-03-18,5260.7,5373.1,5020.9,57.72,5361.4,1728786,3815.79
2020-03-17,5030.2,5432.8,4946.5,56.86,5261.1,1728786,3815.79
2020-03-16,5366.4,5369.3,4477.7,55.98,5030,1728786,3815.79
2020-03-15,5182.9,5863.3,5120.6,56.02,5366.3,1728786,3815.79
2020-03-14,5589.4,5634.9,5072.2,55.2,5182.7,1728786,3815.79
2020-03-13,4815.2,5934.3,3869.5,55.42,5584.3,1728786,3815.79
2020-03-12,7935.2,7963.1,4546.6,54.81,4826,1728786,3815.79
2020-03-11,7892.1,7976.5,7606,55.12,7935.1,1728786,3815.79
2020-03-10,7933,8145.5,7740.2,55.6,7891.2,1728786,3815.79
2020-03-09,8035.8,8158.8,7648.7,55,7933,1728786,3815.79
2020-03-08,8887.8,8888,8015.3,54.47,8034.1,1728786,3815.79
2020-03-07,9134.2,9180.8,8848.7,55.61,8887.8,1728786,3815.79
2020-03-06,9060.6,9165.2,9004.9,55.61,9134.8,1728786,3815.79
2020-03-05,8757.9,9147.3,8751.5,55.03,9060.3,1728786,3815.79
2020-03-04,8761.3,8840.3,8679.7,54.86,8757.9,1728786,3815.79
2020-03-03,8906.1,8911.7,8669.3,56.5,8761.4,1728786,3815.79
2020-03-02,8537.5,8961.8,8503.1,56.52,8904.8,1728786,3815.79
2020-03-01,8543.8,8737.2,8437.2,56.49,8540,1728786,3815.79
2020-02-29,8697.1,8793.7,8539.8,57.21,8543.7,1728786,3815.79
2020-02-28,8820.1,8898.7,8451.9,57.97,8697.5,1728786,3815.79
2020-02-27,8800.1,8968.3,8538.5,57.01,8818.6,1728786,3815.79
2020-02-26,9317.1,9368.1,8672,56.31,8800.3,1728786,3815.79
2020-02-25,9662.6,9672.3,9269.8,56.32,9317.2,1728786,3815.79
2020-02-24,9943.2,9981,9507,55.81,9662.7,1728786,3815.79
2020-02-23,9655.6,9965.6,9653.4,55.94,9942.7,1728786,3815.79
2020-02-22,9684.5,9706.5,9569.8,55.59,9655.7,1728786,3815.79
2020-02-21,9602.2,9747.1,9574.5,54.41,9684.5,1728786,3815.79
2020-02-20,9611.9,9681.4,9448.9,54.6,9602.4,1728786,3815.79
2020-02-19,10158.6,10230.9,9424.3,54.59,9609.4,1728786,3815.79
2020-02-18,9701.5,10230.1,9601.6,54.22,10158.4,1728786,3815.79
2020-02-17,9931.7,9951.5,9468.9,54.35,9701.4,1728786,3815.79
2020-02-16,9907.4,10056.4,9654.9,53.88,9932.3,1728786,3815.79
2020-02-15,10336,10369.8,9831.7,53.91,9907.7,1728786,3815.79
2020-02-14,10235.5,10372.4,10125.2,54.04,10333,1728786,3815.79
2020-02-13,10321.9,10482.6,10116.9,55.01,10235.1,1728786,3815.79
2020-02-12,10229.3,10435.6,10229.3,55,10317.7,1728786,3815.79
2020-02-11,9854,10314.1,9725.1,55.1,10229.5,1728786,3815.79
2020-02-10,10151.5,10181.7,9774.8,55.16,9854.1,1728786,3815.79
2020-02-09,9895.4,10157.1,9882.7,55.38,10151.5,1728786,3815.79
2020-02-08,9817.3,9931.2,9673.2,55.27,9895.5,1728786,3815.79
2020-02-07,9771.9,9872.5,9738.7,55.7,9818.6,1728786,3815.79
2020-02-06,9611.8,9854.9,9536.1,54.36,9772,1728786,3815.79
2020-02-05,9194.1,9726.8,9179.9,54.03,9611.8,1728786,3815.79
2020-02-04,9296.5,9347.5,9193.9,55.41,9193.9,1728786,3815.79
2020-02-03,9334.6,9582.8,9243.1,54.63,9296.6,1728786,3815.79
2020-02-02,9381.5,9465.4,9183.1,53.52,9334.9,1728786,3815.79
2020-02-01,9349.3,9458.8,9301.5,52.73,9381.6,1728786,3815.79
2020-01-31,9508.3,9525,9222.3,53.46,9349.1,1728786,3815.79
2020-01-30,9299.1,9569,9209.2,53.7,9507.3,1728786,3815.79
2020-01-29,9377.3,9428.7,9250.9,53.71,9298.9,1728786,3815.79
2020-01-28,8866.6,9389.5,8866.6,53.93,9377.3,1728786,3815.79
2020-01-27,8608.1,8983.1,8585.6,53.87,8866.6,1728786,3815.79
2020-01-26,8341.6,8607.8,8304.9,53.71,8607.8,1728786,3815.79
2020-01-25,8439.9,8447.6,8277.2,54.01,8341.6,1728786,3815.79
2020-01-24,8404.9,8522,8242.6,53.55,8439.9,1728786,3815.79
2020-01-23,8678.5,8687.3,8309.6,53.56,8405.1,1728786,3815.79
2020-01-22,8733,8805.4,8610.8,54.4,8678.5,1728786,3815.79
2020-01-21,8642,8770.3,8524,53.55,8732.6,1728786,3815.79
2020-01-20,8705.7,8740.1,8539.2,53.51,8641.9,1728786,3815.79
2020-01-19,8916.3,9183.7,8552.8,54.41,8706.2,1728786,3815.79
2020-01-18,8913,8982.3,8814.6,54.5,8916.3,1728786,3815.79
2020-01-17,8726.7,9005.1,8675.9,54.25,8913.1,1728786,3815.79
2020-01-16,8818.1,8850,8605.8,54.11,8726.9,1728786,3815.79
2020-01-15,8827.9,8904,8615.5,54,8818.3,1728786,3815.79
2020-01-14,8111.2,8898.7,8111.2,54.06,8829.2,1728786,3815.79
2020-01-13,8188.3,8196.7,8068.4,54.82,8111.4,1728786,3815.79
2020-01-12,8023.3,8189.9,7973.1,56.07,8187.6,1728786,3815.79
2020-01-11,8187.8,8262.9,8008.4,56.16,8024.1,1728786,3815.79
2020-01-10,7842.5,8187.4,7697.7,56.22,8187.1,1728786,3815.79
2020-01-09,8060,8065.9,7779.2,55.98,7842.4,1728786,3815.79
2020-01-08,8154.2,8436.4,7900.8,57.22,8059.6,1728786,3815.79
2020-01-07,7759.1,8182,7754.1,57.8,8155.7,1728786,3815.79
2020-01-06,7372.6,7783.1,7366.7,57.62,7759.1,1728786,3815.79
2020-01-05,7376.8,7501,7345.6,58.2,7372.5,1728786,3815.79
2020-01-04,7345.1,7433.1,7291.4,58.03,7376.8,1728786,3815.79
2020-01-03,6967.1,7402.9,6884.1,58.02,7343.1,1728786,3815.79
2020-01-02,7199.7,7209.6,6901.4,57.93,6967,1728786,3815.79
2020-01-01,7196.4,7259.4,7180,57,7199.8,1728786,3815.79
2019-12-31,7261.5,7331,7167.4,56.52,7196.4,1728786,3815.79
2019-12-30,7397.5,7420.9,7244.1,56.45,7261.8,1728786,3815.79
2019-12-29,7321.6,7518.9,7303,56.4,7397.5,1728786,3815.79
2019-12-28,7261.9,7375.9,7256.5,56.41,7321.5,1728786,3815.79
2019-12-27,7210.8,7293.8,7128.5,56.09,7261.7,1728786,3815.79
2019-12-26,7225,7414.3,7177.3,55.68,7210.9,1728786,3815.79
2019-12-25,7268.3,7542.4,7150.9,55.57,7224.8,1728786,3815.79
2019-12-24,7322.4,7433.2,7185.7,55.01,7268.3,1728786,3815.79
2019-12-23,7496.2,7684,7276.2,54.44,7322.8,1728786,3815.79
2019-12-22,7156.3,7501.1,7142,55.13,7495.8,1728786,3815.79
2019-12-21,7196.4,7197.6,7129.6,55.02,7156.2,1728786,3815.79
2019-12-20,7165.5,7218.4,7107.7,55.5,7196.4,1728786,3815.79
2019-12-19,7276.4,7354,7039.3,57.75,7165.5,1728786,3815.79
2019-12-18,6613.5,7387.7,6462.2,57.96,7276,1728786,3815.79
2019-12-17,6903.5,6943.5,6575,57.11,6613.3,1728786,3815.79
2019-12-16,7128.5,7153.1,6864.6,57.1,6903.5,1728786,3815.79
2019-12-15,7080.8,7175.8,7033.8,58.25,7128.5,1728786,3815.79
2019-12-14,7255.2,7267.4,7043.3,58.34,7080.8,1728786,3815.79
2019-12-13,7208.4,7288,7200.3,56.7,7255.2,1728786,3815.79
2019-12-12,7208,7272.4,7124.6,55.56,7208,1728786,3815.79
2019-12-11,7235.8,7284.4,7168.8,54.21,7208,1728786,3815.79
2019-12-10,7356.2,7400.3,7192.1,55.1,7235.7,1728786,3815.79
2019-12-09,7524.8,7626,7321.6,54.92,7355.8,1728786,3815.79
2019-12-08,7510.8,7576.4,7416.7,54.74,7524.4,1728786,3815.79
2019-12-07,7530.4,7595.7,7489.6,55.12,7510.9,1728786,3815.79
2019-12-06,7399.2,7552.1,7329.8,55.42,7530.8,1728786,3815.79
2019-12-05,7204.6,7476.3,7184,56.46,7399.2,1728786,3815.79
2019-12-04,7291.9,7702.2,7113.6,57.45,7204.4,1728786,3815.79
2019-12-03,7298.1,7389.4,7227.1,56.98,7291.8,1728786,3815.79
2019-12-02,7395.9,7433.8,7173.6,56.5,7298.2,1728786,3815.79
2019-12-01,7546.5,7546.5,7244.4,56.45,7396.4,1728786,3815.79
2019-11-30,7742.7,7787.7,7472.7,57.81,7546.6,1728786,3815.79
2019-11-29,7426.6,7825.3,7412.3,58.02,7742.7,1728786,3815.79
2019-11-28,7510.6,7639.5,7380.6,57.6,7426.7,1728786,3815.79
2019-11-27,7162.8,7636.9,6875.4,56.24,7510.6,1728786,3815.79
2019-11-26,7115.5,7329.5,7045.1,55.75,7162.8,1728786,3815.79
2019-11-25,6924.7,7352.8,6534.8,55.79,7115.6,1728786,3815.79
2019-11-24,7325,7344.1,6894.9,56.25,6924.7,1728786,3815.79
2019-11-23,7271.6,7342.5,7093.7,55.72,7324.1,1728786,3815.79
2019-11-22,7627.9,7700.9,6818.5,55.32,7272.5,1728786,3815.79
2019-11-21,8099.4,8129.6,7519.7,54.73,7627.9,1728786,3815.79
2019-11-20,8145.7,8223,8074.2,54.47,8099.3,1728786,3815.79
2019-11-19,8207.7,8245.6,8032.8,56.01,8145.7,1728786,3815.79
2019-11-18,8510.3,8516.3,8110.4,56.24,8208.4,1728786,3815.79
2019-11-17,8497.4,8631.7,8413,56.42,8509.8,1728786,3815.79
2019-11-16,8476.2,8532.8,8450.7,56.11,8497.3,1728786,3815.79
2019-11-15,8660.8,8761.8,8437.1,55.92,8476.3,1728786,3815.79
2019-11-14,8782.9,8799.8,8615.8,55.61,8661.2,1728786,3815.79
2019-11-13,8813.2,8829.7,8721.1,55.54,8783.1,1728786,3815.79
2019-11-12,8737.4,8841.2,8615.7,55.36,8812.6,1728786,3815.79
2019-11-11,9036.9,9066.4,8649.4,55.41,8736.9,1728786,3815.79
2019-11-10,8804.7,9092.9,8763.5,55.26,9036.8,1728786,3815.79
2019-11-09,8778.1,8877.5,8746.9,55.27,8804.5,1728786,3815.79
2019-11-08,9223.6,9254.8,8722.4,55.15,8778.2,1728786,3815.79
2019-11-07,9339.2,9367,9130,54.5,9223.5,1728786,3815.79
2019-11-06,9311.2,9424.6,9262.7,55.48,9338.9,1728786,3815.79
2019-11-05,9396.1,9452.7,9193.9,54.3,9310.8,1728786,3815.79
2019-11-04,9198.7,9500.4,9134.1,55.48,9396.4,1728786,3815.79
2019-11-03,9300.5,9359.1,9095,56.01,9198.3,1728786,3815.79
2019-11-02,9230.3,9356.7,9201.2,56.16,9300.6,1728786,3815.79
2019-11-01,9153.1,9270.4,9057.2,56.12,9230.1,1728786,3815.79
2019-10-31,9157.9,9378.9,8959.6,55.96,9152.6,1728786,3815.79
2019-10-30,9411.3,9411.3,9018.4,55.55,9157.9,1728786,3815.79
2019-10-29,9206.5,9531.3,9125.3,55.27,9411.3,1728786,3815.79
2019-10-28,9530.1,9866.9,9202.5,55.13,9207.2,1728786,3815.79
2019-10-27,9230.6,9773.2,9081,54.66,9529.6,1728786,3815.79
2019-10-26,8658.4,10540,8061.8,54.5,9230.6,1728786,3815.79
2019-10-25,7422.8,8697.7,7404.9,54.3,8658.3,1728786,3815.79
2019-10-24,7476.8,7501.5,7366.3,54.42,7422.7,1728786,3815.79
2019-10-23,8031,8055,7329.2,54.65,7477,1728786,3815.79
2019-10-22,8207.4,8289.1,8017.7,54.47,8031.4,1728786,3815.79
2019-10-21,8224.1,8315.3,8155.7,53.41,8208.2,1728786,3815.79
2019-10-20,7957.4,8288.5,7889.6,53.38,8223.4,1728786,3815.79
2019-10-19,7948.3,8060.2,7892.4,53.1,7957.3,1728786,3815.79
2019-10-18,8073.3,8116.4,7842,52.64,7948.5,1728786,3815.79
2019-10-17,8000.4,8118.2,7944.4,52.3,8073.3,1728786,3815.79
2019-10-16,8167.1,8185.9,7929.8,53.77,8000.4,1728786,3815.79
2019-10-15,8353.4,8400.2,8139.5,53.11,8167.2,1728786,3815.79
2019-10-14,8281.3,8374.3,8222.2,53.15,8353.3,1728786,3815.79
2019-10-13,8304.3,8450.2,8190.6,52.98,8281.5,1728786,3815.79
2019-10-12,8267.6,8394.8,8260.9,53.63,8304.4,1728786,3815.79
2019-10-11,8562.2,8751.1,8249.7,52.58,8267.8,1728786,3815.79
2019-10-10,8566.8,8638.5,8438.7,51.88,8562.3,1728786,3815.79
2019-10-09,8180.1,8655.9,8122.7,52.87,8566.7,1728786,3815.79
2019-10-08,8198.5,8323.1,8118.1,53.01,8182.9,1728786,3815.79
2019-10-07,7882.6,8293.5,7797,52.33,8198.6,1728786,3815.79
2019-10-06,8127.3,8145.5,7834.9,52.06,7881.9,1728786,3815.79
2019-10-05,8148,8185.1,8030.6,52.54,8127.3,1728786,3815.79
2019-10-04,8227.6,8233.6,8041.4,53.26,8148.1,1728786,3815.79
2019-10-03,8363.6,8391.7,8090.1,53.28,8226.9,1728786,3815.79
2019-10-02,8302.7,8374,8167.7,53.11,8364.1,1728786,3815.79
2019-10-01,8285,8486.2,8187.9,53.3,8302.7,1728786,3815.79
2019-09-30,8048.9,8318.5,7749,53.69,8284.3,1728786,3815.79
2019-09-29,8208,8226.8,7922.1,54.5,8049.1,1728786,3815.79
2019-09-28,8184.5,8297.2,8031.1,54.42,8208.5,1728786,3815.79
2019-09-27,8063.8,8257.4,7882.1,54.48,8184.9,1728786,3815.79
2019-09-26,8432.5,8463.1,7773.6,53.9,8063.8,1728786,3815.79
2019-09-25,8512.3,8729.8,8245.1,53.62,8432.4,1728786,3815.79
2019-09-24,9702.7,9793.8,8069.4,53.41,8513.9,1728786,3815.79
2019-09-23,10031.3,10048.8,9656.3,54.23,9702.2,1728786,3815.79
2019-09-22,9993,10075,9870.9,54.58,10031.6,1728786,3815.79
2019-09-21,10172.8,10177.9,9939.8,54.52,9993,1728786,3815.79
2019-09-20,10251.5,10279.5,10088.6,53.81,10172.7,1728786,3815.79
2019-09-19,10164.6,10297.6,9707.6,54.43,10250.5,1728786,3815.79
2019-09-18,10195.7,10257.5,10119.3,54.02,10164.7,1728786,3815.79
2019-09-17,10254.6,10273.6,10153.5,54.03,10195.7,1728786,3815.79
2019-09-16,10311.3,10360.5,10108.5,54.41,10255.5,1728786,3815.79
2019-09-15,10337.3,10360.4,10272,54.11,10311.5,1728786,3815.79
2019-09-14,10342.2,10421.4,10253.7,53.41,10337.3,1728786,3815.79
2019-09-13,10415.2,10441.4,10174.1,53.99,10342.1,1728786,3815.79
2019-09-12,10162.4,10447.9,10051,53.98,10415.1,1728786,3815.79
2019-09-11,10104.9,10257.5,9908.9,53.42,10162.5,1728786,3815.79
2019-09-10,10308.7,10379.8,9970.7,53.37,10105.4,1728786,3815.79
2019-09-09,10402.1,10478,10095.7,53.21,10309,1728786,3815.79
2019-09-08,10461.6,10578,10266.3,53.11,10402.8,1728786,3815.79
2019-09-07,10306.9,10556.4,10302.3,53.22,10461.1,1728786,3815.79
2019-09-06,10566.7,10896.2,10227.4,53.18,10309.3,1728786,3815.79
2019-09-05,10567.8,10630.7,10469.9,53.3,10566.9,1728786,3815.79
2019-09-04,10611.6,10783.6,10388.6,53.34,10568.2,1728786,3815.79
2019-09-03,10348.1,10756.8,10283.5,53.54,10612.3,1728786,3815.79
2019-09-02,9728.8,10431.5,9720.3,53.81,10348.8,1728786,3815.79
2019-09-01,9594.7,9799.5,9533.6,55.11,9729.3,1728786,3815.79
2019-08-31,9585.5,9677.5,9457.3,55.35,9594.4,1728786,3815.79
2019-08-30,9494.1,9675.7,9370.2,55.41,9585.4,1728786,3815.79
2019-08-29,9729.1,9729.1,9343,55.61,9491,1728786,3815.79
2019-08-28,10184.7,10271.3,9629.6,56.01,9729.4,1728786,3815.79
2019-08-27,10372.2,10387.6,10060.2,55.46,10184.8,1728786,3815.79
2019-08-26,10136,10568.2,10136,55.11,10371.8,1728786,3815.79
2019-08-25,10132.1,10307,9935.2,55.23,10136.3,1728786,3815.79
2019-08-24,10389.4,10415.9,9917.5,55.41,10131,1728786,3815.79
2019-08-23,10104.9,10434.3,9921.4,55.46,10388.7,1728786,3815.79
2019-08-22,10141.1,10218.2,9777,54.91,10105,1728786,3815.79
2019-08-21,10753.3,10797.8,9908,54.77,10141.5,1728786,3815.79
2019-08-20,10911.2,10941.6,10581,53.87,10752.6,1728786,3815.79
2019-08-19,10312.8,10923.9,10267.8,53.86,10910.7,1728786,3815.79
2019-08-18,10219.3,10494.9,10086.7,54.05,10312.7,1728786,3815.79
2019-08-17,10335.5,10460.7,10016.3,54.33,10218.1,1728786,3815.79
2019-08-16,10300.9,10734,9788.6,54.62,10335.6,1728786,3815.79
2019-08-15,10053.3,10448.2,9580.1,54.87,10303.4,1728786,3815.79
2019-08-14,10894.2,10894.5,9965.5,52.46,10049.4,1728786,3815.79
2019-08-13,11395,11445.6,10793.2,51.61,10892.9,1728786,3815.79
2019-08-12,11505.1,11508.6,11267.3,51.56,11394.2,1728786,3815.79
2019-08-11,11314.6,11728.4,11146.1,51.64,11517.2,1728786,3815.79
2019-08-10,12090.5,12185,11281.6,51.73,11314.5,1728786,3815.79
2019-08-09,12190,12225.3,11885,51.67,12089.8,1728786,3815.79
2019-08-08,12015.9,12236.6,11727,50.61,12191.6,1728786,3815.79
2019-08-07,11481,12114.5,11406.4,50.52,12013.9,1728786,3815.79
2019-08-06,11817.6,12291.9,11237,50.82,11480.9,1728786,3815.79
2019-08-05,10934.8,11922.3,10934.8,50.5,11816.8,1728786,3815.79
2019-08-04,10816.1,11017.7,10568.8,50.39,10934.6,1728786,3815.79
2019-08-03,10519.9,10893.6,10504.5,51.27,10815.7,1728786,3815.79
2019-08-02,10380.5,10664.8,10330.5,50.91,10520.1,1728786,3815.79
2019-08-01,10081.9,10459,9890.6,50.26,10380,1728786,3815.79
2019-07-31,9580.3,10100,9562.4,50.55,10082,1728786,3815.79
2019-07-30,9580,9703,9483,50.37,9580.7,1728786,3815.79
2019-07-29,9728.5,9835.4,9502.5,50.1,9580.9,1728786,3815.79
2019-07-28,9491.1,9798.5,9401.1,49.7,9727.8,1728786,3815.79
2019-07-27,9830.4,10232.3,9389.1,49.62,9492.1,1728786,3815.79
2019-07-26,9945.2,10436.1,9724.2,49.72,9831,1728786,3815.79
2019-07-25,9804.7,10203.5,9776.6,49.82,9945.3,1728786,3815.79
2019-07-24,9887.2,9945.3,9584,49.6,9804.3,1728786,3815.79
2019-07-23,10412.8,10414.7,9865.4,49.25,9888.7,1728786,3815.79
2019-07-22,10715.1,10806.3,10196.5,48.77,10412.5,1728786,3815.79
2019-07-21,10827,10883.8,10442.5,48.9,10714.4,1728786,3815.79
2019-07-20,10571.9,11155.6,10462,49.73,10826.7,1728786,3815.79
2019-07-19,10651.6,10758.4,10160.7,51.38,10571.5,1728786,3815.79
2019-07-18,9723.1,10787.1,9390,52,10651.4,1728786,3815.79
2019-07-17,9425.1,9983.6,9082.6,52.25,9723.2,1728786,3815.79
2019-07-16,10844,11019.5,9375.3,52.16,9424.8,1728786,3815.79
2019-07-15,10199.9,11064.7,9885.4,52.32,10845.9,1728786,3815.79
2019-07-14,11364.3,11448.7,10128.9,51.91,10200.1,1728786,3815.79
2019-07-13,11762.8,11798.4,10839.4,51.85,11364.9,1728786,3815.79
2019-07-12,11343.7,11881.4,11109.8,51.82,11762.1,1728786,3815.79
2019-07-11,12111.6,12111.6,11029,51.04,11342.3,1728786,3815.79
2019-07-10,12542.8,13134.4,11594.9,48.6,12110.6,1728786,3815.79
2019-07-09,12250.6,12772.9,12111.2,48.11,12541.5,1728786,3815.79
2019-07-08,11415.8,12332.3,11304.8,48.03,12252.6,1728786,3815.79
2019-07-07,11267.9,11524.6,11108.1,49.31,11415.9,1728786,3815.79
2019-07-06,10969.8,11650.2,10967.9,49.32,11268,1728786,3815.79
2019-07-05,11159.7,11381.8,10810.3,49.19,10970.2,1728786,3815.79
2019-07-04,11899.3,11948,11087.1,49.16,11163.1,1728786,3815.79
2019-07-03,10835.9,11931.8,10835.9,49.64,11900.8,1728786,3815.79
2019-07-02,10615.5,10923.5,9728.5,49.51,10835.9,1728786,3815.79
2019-07-01,10821.4,11254.5,10041.6,49.7,10616.6,1728786,3815.79
2019-06-30,11906,12179.3,10765.4,49.31,10818.6,1728786,3815.79
2019-06-29,12408,12422.9,11490.8,48.64,11906.5,1728786,3815.79
2019-06-28,11288.4,12461.8,10970.5,47.85,12409.1,1728786,3815.79
2019-06-27,13062.4,13422,10493.5,47.66,11287.8,1728786,3815.79
2019-06-26,11811.6,13929.8,11747.3,48.06,13063.8,1728786,3815.79
2019-06-25,11046.6,11833.9,11033.7,48.4,11809.9,1728786,3815.79
2019-06-24,10897.3,11114.4,10622.6,48.15,11046.4,1728786,3815.79
2019-06-23,10721.5,11361.3,10557.8,48.2,10897.1,1728786,3815.79
2019-06-22,10178.1,11160.5,10031.3,49.13,10721.7,1728786,3815.79
2019-06-21,9517.7,10184.3,9517.4,49.16,10179.3,1728786,3815.79
2019-06-20,9255,9583.9,9188.4,48.76,9517,1728786,3815.79
2019-06-19,9080.7,9295.1,9044,49.31,9255.4,1728786,3815.79
2019-06-18,9318.9,9336.1,8962.7,47.91,9080.6,1728786,3815.79
2019-06-17,8961,9438.1,8959.8,47.9,9318.8,1728786,3815.79
2019-06-16,8812.2,9332,8771.1,48.86,8962.5,1728786,3815.79
2019-06-15,8655.8,8856.7,8582.3,49.58,8812.5,1728786,3815.79
2019-06-14,8218.6,8685.3,8153.2,49.85,8656.1,1728786,3815.79
2019-06-13,8132.4,8306.1,8028.6,49.4,8219,1728786,3815.79
2019-06-12,7888,8198.1,7805.8,48.32,8133.1,1728786,3815.79
2019-06-11,7987.8,8010.4,7714.5,48.08,7888,1728786,3815.79
2019-06-10,7635,8012.8,7523.6,49.5,7987.8,1728786,3815.79
2019-06-09,7901.6,7937.5,7516.9,49.58,7635,1728786,3815.79
2019-06-08,7985.3,8044.4,7770.5,49.03,7901.4,1728786,3815.79
2019-06-07,7785.8,8099.4,7749.4,49.12,7985.2,1728786,3815.79
2019-06-06,7779.6,7861.4,7480.4,49.42,7784.9,1728786,3815.79
2019-06-05,7685.6,7885,7590.4,49.27,7779.1,1728786,3815.79
2019-06-04,8118.1,8118.1,7494,49.21,7685.5,1728786,3815.79
2019-06-03,8728.6,8734.9,8102.7,48.16,8124.8,1728786,3815.79
